owner	returnNo	orderNo	paymentCode	returnType	shippingAgent	customerNo	bill_customerNo	shipmentDate	postingDate
IW	Ret296858	ORD459354	BILL	CUSTOMER_RA	DHL	KNR801713	KNR801713	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296862	ORD469698	BILL	CUSTOMER_RA	DHL	KNR855323	KNR855323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296866	ORD466206	BILL	CUSTOMER_RA	DHL	KNR993123	KNR993123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296868	ORD463079	BILL	CUSTOMER_RA	DHL	KNR583913	KNR583913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296870	ORD465889	BILL	CUSTOMER_RA	DHL	KNR581123	KNR581123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296872	ORD459203	BILL	CUSTOMER_RA	DHL	KNR610713	KNR610713	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296873	ORD464589	BILL	CUSTOMER_RA	DHL	KNR763023	KNR763023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296875	ORD467223	VISA	CUSTOMER_RA	DHL	KNR930223	KNR930223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296876	ORD463920	BILL	CUSTOMER_RA	DHL	KNR739913	KNR739913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296878	ORD469901	VISA	CUSTOMER_RA	DHL	KNR396323	KNR396323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296882	ORD469705	BILL	CUSTOMER_RA	DHL	KNR365323	KNR365323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296883	ORD469684	BILL	CUSTOMER_RA	DHL	KNR745323	KNR745323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296884	ORD466485	BILL	CUSTOMER_RA	HERMES	KNR965123	KNR965123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296885	ORD467776	BILL	CUSTOMER_RA	DHL	KNR083223	KNR083223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296888	ORD467848	BILL	CUSTOMER_RA	DHL	KNR224223	KNR224223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296890	ORD464887	BILL	CUSTOMER_RA	DHL	KNR755023	KNR755023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296891	ORD463905	BILL	CUSTOMER_RA	DHL	KNR629913	KNR629913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296893	ORD459991	BILL	CUSTOMER_RA	DHL	KNR794713	KNR794713	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296895	ORD445067	BILL	CUSTOMER_RA	DHL	KNR552803	KNR552803	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296899	ORD455228	BILL	CUSTOMER_RA	DHL	KNR345413	KNR345413	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296900	ORD468662	BILL	CUSTOMER_RA	DHL	KNR298223	KNR298223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296903	ORD466498	BILL	CUSTOMER_RA	DHL	KNR975123	KNR975123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296904	ORD465806	BILL	CUSTOMER_RA	DHL	KNR131123	KNR131123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296906	ORD462953	VISA	CUSTOMER_RA	DHL	KNR513913	KNR513913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296907	ORD469513	BILL	CUSTOMER_RA	DHL	KNR224323	KNR224323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296908	ORD464887	BILL	CUSTOMER_RA	DHL	KNR755023	KNR755023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296909	ORD468301	BILL	CUSTOMER_RA	DHL	KNR186223	KNR186223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296910	ORD464091	BILL	CUSTOMER_RA	HERMES	KNR250023	KNR250023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296913	ORD468170	BILL	CUSTOMER_RA	DHL	KNR416223	KNR416223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296917	ORD469820	BILL	CUSTOMER_RA	HERMES	KNR636323	KNR636323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296918	ORD460311	BILL	CUSTOMER_RA	DHL	KNR896713	KNR896713	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296923	ORD457880	BILL	CUSTOMER_RA	DHL	KNR551613	KNR551613	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296925	ORD461506	BILL	CUSTOMER_RA	HERMES	KNR154813	KNR154813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296926	ORD469355	BILL	CUSTOMER_RA	DHL	KNR413323	KNR413323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296928	ORD467229	BILL	CUSTOMER_RA	DHL	KNR240223	KNR240223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296930	ORD456895	COD 	CUSTOMER_RA	DHL	KNR645513	KNR645513	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296931	ORD460548	BILL	CUSTOMER_RA	DHL	KNR538713	KNR538713	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296933	ORD468713	BILL	CUSTOMER_RA	DHL	KNR919223	KNR919223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296934	ORD468857	BILL	CUSTOMER_RA	DHL	KNR010323	KNR010323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296935	ORD468098	BILL	CUSTOMER_RA	DHL	KNR175223	KNR175223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296936	ORD463542	BILL	CUSTOMER_RA	DHL	KNR386913	KNR386913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296938	ORD468766	VISA	CUSTOMER_RA	DHL	KNR949223	KNR949223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296939	ORD465548	BILL	CUSTOMER_RA	DHL	KNR079023	KNR079023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296942	ORD467291	BILL	CUSTOMER_RA	DHL	KNR770223	KNR770223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296945	ORD464132	BILL	CUSTOMER_RA	DHL	KNR180023	KNR180023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296949	ORD461637	BILL	CUSTOMER_RA	DHL	KNR135813	KNR135813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296951	ORD468999	BILL	CUSTOMER_RA	DHL	KNR790323	KNR790323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296953	ORD464945	BILL	CUSTOMER_RA	DHL	KNR106023	KNR106023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296954	ORD461366	BILL	CUSTOMER_RA	DHL	KNR263813	KNR263813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296955	ORD460785	BILL	n/a	n/a	KNR789713	KNR789713	1753-02-04 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296962	ORD469741	BILL	CUSTOMER_RA	DHL	KNR585323	KNR585323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296964	ORD453298	BILL	CUSTOMER_RA	DHL	KNR353313	KNR353313	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296965	ORD462555	BILL	CUSTOMER_RA	DHL	KNR860913	KNR860913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296967	ORD462330	BILL	CUSTOMER_RA	DHL	KNR939813	KNR939813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296969	ORD461637	BILL	CUSTOMER_RA	DHL	KNR135813	KNR135813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296971	ORD466514	BILL	CUSTOMER_RA	DHL	KNR095123	KNR095123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296974	ORD469692	AMEX	CUSTOMER_RA	DHL	KNR555323	KNR555323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296982	ORD465116	BILL	CUSTOMER_RA	HERMES	KNR627023	KNR627023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296991	ORD465174	BILL	CUSTOMER_RA	DHL	KNR757023	KNR757023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296995	ORD463424	BILL	CUSTOMER_RA	DHL	KNR406913	KNR406913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296996	ORD464796	BILL	CUSTOMER_RA	DHL	KNR894023	KNR894023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296997	ORD466345	BILL	CUSTOMER_RA	DHL	KNR584123	KNR584123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret296999	ORD462155	BILL	CUSTOMER_RA	DHL	KNR548813	KNR548813	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297000	ORD469750	BILL	CUSTOMER_RA	DHL	KNR195323	KNR195323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297002	ORD469507	BILL	CUSTOMER_RA	DHL	KNR814323	KNR814323	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297004	ORD463221	BILL	CUSTOMER_RA	DHL	KNR174913	KNR174913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297005	ORD465360	BILL	CUSTOMER_RA	DHL	KNR168023	KNR168023	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297006	ORD458994	BILL	CUSTOMER_RA	DHL	KNR088613	KNR088613	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297009	ORD466246	BILL	CUSTOMER_RA	DHL	KNR724123	KNR724123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297011	ORD468421	BILL	CUSTOMER_RA	DHL	KNR457223	KNR457223	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297012	ORD463106	BILL	CUSTOMER_RA	DHL	KNR104913	KNR104913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297013	ORD458841	BILL	CUSTOMER_RA	DHL	KNR787613	KNR787613	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297014	ORD463538	BILL	CUSTOMER_RA	DHL	KNR086913	KNR086913	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297015	ORD466036	BILL	CUSTOMER_RA	DHL	KNR482123	KNR482123	2011-12-12 00:00:00.000	2011-12-12 00:00:00.000
IW	Ret297018	ORD464889	BILL	CUSTOMER_RA	DHL	KNR955023	KNR955023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297025	ORD469045	BILL	CUSTOMER_RA	DHL	KNR221323	KNR221323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297028	ORD464208	BILL	CUSTOMER_RA	DHL	KNR721023	KNR721023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297029	ORD465751	MASTER	CUSTOMER_RA	DHL	KNR890123	KNR890123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297033	ORD466087	MASTER	CUSTOMER_RA	DHL	KNR223123	KNR223123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297034	ORD466057	MASTER	CUSTOMER_RA	DHL	KNR003123	KNR003123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297035	ORD469464	BILL	CUSTOMER_RA	DHL	KNR883323	KNR883323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297038	ORD465686	BILL	CUSTOMER_RA	HERMES	KNR350123	KNR350123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297041	ORD464553	BILL	CUSTOMER_RA	DHL	KNR443023	KNR443023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297042	ORD462190	BILL	CUSTOMER_RA	DHL	KNR568813	KNR568813	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297045	ORD465006	BILL	CUSTOMER_RA	HERMES	KNR846023	KNR846023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297047	ORD466057	MASTER	CUSTOMER_RA	DHL	KNR003123	KNR003123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297048	ORD466087	MASTER	CUSTOMER_RA	DHL	KNR223123	KNR223123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297049	ORD466057	MASTER	CUSTOMER_RA	DHL	KNR003123	KNR003123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297052	ORD469950	BILL	CUSTOMER_RA	DHL	KNR927323	KNR927323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297068	ORD469715	VISA	CUSTOMER_RA	DHL	KNR075323	KNR075323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297069	ORD466944	BILL	CUSTOMER_RA	DHL	KNR478123	KNR478123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297075	ORD465333	BILL	CUSTOMER_RA	HERMES	KNR448023	KNR448023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297077	ORD465281	BILL	CUSTOMER_RA	DHL	KNR318023	KNR318023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297081	ORD465237	BILL	CUSTOMER_RA	DHL	KNR497023	KNR497023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297084	ORD463016	BILL	CUSTOMER_RA	DHL	KNR743913	KNR743913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297090	ORD469630	BILL	CUSTOMER_RA	DHL	KNR905323	KNR905323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297091	ORD466165	BILL	CUSTOMER_RA	DHL	KNR673123	KNR673123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297106	ORD464724	BILL	CUSTOMER_RA	DHL	KNR954023	KNR954023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297110	ORD445067	BILL	CUSTOMER_RA	DHL	KNR552803	KNR552803	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297135	ORD469528	MASTER	CUSTOMER_RA	DHL	KNR434323	KNR434323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297138	ORD463191	BILL	CUSTOMER_RA	DHL	KNR854913	KNR854913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297150	ORD443711	BILL	CUSTOMER_RA	HERMES	KNR644703	KNR644703	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297152	ORD463773	BILL	CUSTOMER_RA	HERMES	KNR938913	KNR938913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297153	ORD455176	MASTER	CUSTOMER_RA	HERMES	KNR505413	KNR505413	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297155	ORD455438	BILL	CUSTOMER_RA	HERMES	KNR966413	KNR966413	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297159	ORD467365	BILL	CUSTOMER_RA	DHL	KNR721223	KNR721223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297160	ORD467593	COD 	CUSTOMER_RA	DHL	KNR962223	KNR962223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297161	ORD466437	BILL	CUSTOMER_RA	DHL	KNR635123	KNR635123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297163	ORD468158	BILL	CUSTOMER_RA	DHL	KNR606223	KNR606223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297164	ORD467738	BILL	CUSTOMER_RA	DHL	KNR953223	KNR953223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297165	ORD468401	BILL	CUSTOMER_RA	DHL	KNR547223	KNR547223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297166	ORD460956	BILL	CUSTOMER_RA	DHL	KNR390813	KNR390813	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297169	ORD457450	BILL	CUSTOMER_RA	HERMES	KNR988513	KNR988513	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297171	ORD471508	BILL	n/a	n/a	KNR596423	KNR596423	1753-02-04 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297176	ORD464589	BILL	CUSTOMER_RA	DHL	KNR763023	KNR763023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297179	ORD471116	BILL	CUSTOMER_RA	DHL	KNR644423	KNR644423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297185	ORD466936	BILL	CUSTOMER_RA	DHL	KNR968123	KNR968123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297186	ORD467928	BILL	CUSTOMER_RA	DHL	KNR174223	KNR174223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297187	ORD466940	BILL	CUSTOMER_RA	DHL	KNR278123	KNR278123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297189	ORD468478	BILL	CUSTOMER_RA	HERMES	KNR197223	KNR197223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297193	ORD469987	BILL	CUSTOMER_RA	DHL	KNR747323	KNR747323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297195	ORD469801	BILL	CUSTOMER_RA	DHL	KNR626323	KNR626323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297196	ORD468716	BILL	CUSTOMER_RA	DHL	KNR029223	KNR029223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297198	ORD471101	BILL	CUSTOMER_RA	DHL	KNR334423	KNR334423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297200	ORD469577	BILL	CUSTOMER_RA	DHL	KNR864323	KNR864323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297202	ORD466517	BILL	CUSTOMER_RA	HERMES	KNR195123	KNR195123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297208	ORD471694	VISA	CUSTOMER_RA	DHL	KNR228423	KNR228423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297209	ORD460814	VISA	CUSTOMER_RA	DHL	KNR700813	KNR700813	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297210	ORD466169	VISA	CUSTOMER_RA	DHL	KNR773123	KNR773123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297216	ORD468806	MASTER	CUSTOMER_RA	DHL	KNR679223	KNR679223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297221	ORD468109	BILL	CUSTOMER_RA	HERMES	KNR975223	KNR975223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297222	ORD463021	COD 	CUSTOMER_RA	DHL	KNR253913	KNR253913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297226	ORD461260	BILL	CUSTOMER_RA	DHL	KNR992813	KNR992813	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297227	ORD464654	VISA	CUSTOMER_RA	DHL	KNR704023	KNR704023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297228	ORD469766	MASTER	CUSTOMER_RA	DHL	KNR106323	KNR106323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297230	ORD471355	BILL	CUSTOMER_RA	DHL	KNR895423	KNR895423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297232	ORD467290	BILL	CUSTOMER_RA	DHL	KNR670223	KNR670223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297234	ORD472055	BILL	CUSTOMER_RA	DHL	KNR130523	KNR130523	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297235	ORD468912	BILL	CUSTOMER_RA	DHL	KNR740323	KNR740323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297236	ORD472342	BILL	CUSTOMER_RA	DHL	KNR402523	KNR402523	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297237	ORD466811	BILL	CUSTOMER_RA	DHL	KNR397123	KNR397123	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297238	ORD467809	BILL	CUSTOMER_RA	DHL	KNR104223	KNR104223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297240	ORD470948	BILL	CUSTOMER_RA	DHL	KNR743423	KNR743423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297241	ORD336575	BILL	CUSTOMER_RA	DHL	KNR828442	KNR828442	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297248	ORD470191	VISA	CUSTOMER_RA	DHL	KNR478323	KNR478323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297250	ORD462701	BILL	CUSTOMER_RA	DHL	KNR651913	KNR651913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297251	ORD462701	BILL	CUSTOMER_RA	DHL	KNR651913	KNR651913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297252	ORD470388	BILL	CUSTOMER_RA	DHL	KNR099323	KNR099323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297254	ORD464380	BILL	CUSTOMER_RA	DHL	KNR332023	KNR332023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297255	ORD463305	BILL	CUSTOMER_RA	DHL	KNR925913	KNR925913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297256	ORD471506	BILL	CUSTOMER_RA	DHL	KNR396423	KNR396423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297257	ORD467916	COD 	CUSTOMER_RA	DHL	KNR464223	KNR464223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297259	ORD470883	BILL	CUSTOMER_RA	DHL	KNR503423	KNR503423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297260	ORD469065	BILL	CUSTOMER_RA	HERMES	KNR431323	KNR431323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297261	ORD467808	BILL	CUSTOMER_RA	DHL	KNR004223	KNR004223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297262	ORD467402	BILL	CUSTOMER_RA	DHL	KNR741223	KNR741223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297263	ORD469413	MASTER	CUSTOMER_RA	HERMES	KNR153323	KNR153323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297267	ORD470787	BILL	CUSTOMER_RA	DHL	KNR442423	KNR442423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297268	ORD469471	BILL	CUSTOMER_RA	DHL	KNR493323	KNR493323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297269	ORD464199	BILL	CUSTOMER_RA	DHL	KNR121023	KNR121023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297271	ORD465453	BILL	CUSTOMER_RA	DHL	KNR709023	KNR709023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297273	ORD470521	BILL	CUSTOMER_RA	DHL	KNR960423	KNR960423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297274	ORD468192	BILL	CUSTOMER_RA	HERMES	KNR726223	KNR726223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297275	ORD468202	BILL	CUSTOMER_RA	HERMES	KNR436223	KNR436223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297278	ORD465287	MASTER	CUSTOMER_RA	DHL	KNR518023	KNR518023	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297279	ORD463842	BILL	CUSTOMER_RA	DHL	KNR688913	KNR688913	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297281	ORD469897	BILL	CUSTOMER_RA	DHL	KNR096323	KNR096323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297282	ORD468396	BILL	CUSTOMER_RA	DHL	KNR047223	KNR047223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297287	ORD467556	BILL	CUSTOMER_RA	DHL	KNR542223	KNR542223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297292	ORD470916	BILL	CUSTOMER_RA	DHL	KNR033423	KNR033423	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297294	ORD469232	BILL	CUSTOMER_RA	HERMES	KNR832323	KNR832323	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297297	ORD468020	BILL	CUSTOMER_RA	DHL	KNR525223	KNR525223	2011-12-13 00:00:00.000	2011-12-13 00:00:00.000
IW	Ret297300	ORD471031	BILL	CUSTOMER_RA	DHL	KNR493423	KNR493423	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297301	ORD471237	BILL	CUSTOMER_RA	DHL	KNR725423	KNR725423	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297304	ORD465862	BILL	CUSTOMER_RA	DHL	KNR961123	KNR961123	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297305	ORD460612	BILL	CUSTOMER_RA	DHL	KNR778713	KNR778713	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297306	ORD466344	BILL	CUSTOMER_RA	DHL	KNR484123	KNR484123	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297309	ORD463991	VISA	CUSTOMER_RA	DHL	KNR089913	KNR089913	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297313	ORD466677	BILL	CUSTOMER_RA	DHL	KNR807123	KNR807123	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297314	ORD429129	BILL	CUSTOMER_RA	DHL	KNR772892	KNR772892	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297315	ORD469472	BILL	CUSTOMER_RA	DHL	KNR593323	KNR593323	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297316	ORD470130	BILL	CUSTOMER_RA	DHL	KNR248323	KNR248323	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
IW	Ret297318	ORD469809	BILL	CUSTOMER_RA	DHL	KNR136323	KNR136323	2011-12-14 00:00:00.000	2011-12-14 00:00:00.000
